"slug","name","country","action","reason","new_slug","eligible_languages"
"xfm-981-bayugan-city","XFM 98.1 BAYUGAN CITY","The Philippines","slug-rewrite+mark-noindex","old=xfm-981-bayugan-city → new=xfm-98-1-bayugan-city-1 ; junk:duplicate-of:xfm-98-1-bayugan-city","xfm-98-1-bayugan-city-1","en"
"yeshuaat-radio","Yeshua.at Radio","Austria","slug-rewrite","old=yeshuaat-radio → new=yeshua-at-radio","yeshua-at-radio","en|de"
"yle-vega-vstnyland","Yle Vega Västnyland","Finland","slug-rewrite","old=yle-vega-vstnyland → new=yle-vega-vastnyland","yle-vega-vastnyland","en|fi|sv"
"xy-905-fm-tegucigalpa","XY 90.5 FM Tegucigalpa","Honduras","slug-rewrite","old=xy-905-fm-tegucigalpa → new=xy-90-5-fm-tegucigalpa","xy-90-5-fm-tegucigalpa","en|es"
"yellowradio","Yellow.radio","Monaco","slug-rewrite+mark-noindex","old=yellowradio → new=yellow-radio-2 ; junk:duplicate-of:yellow-radio","yellow-radio-2","en"
"xhvm-fm-1009-back-fm-piedras-negras-co","XHVM-FM 100.9 'Back FM' Piedras Negras, CO","Mexico","slug-rewrite","old=xhvm-fm-1009-back-fm-piedras-negras-co → new=xhvm-fm-100-9-back-fm-piedras-negras-co","xhvm-fm-100-9-back-fm-piedras-negras-co","en|es"
"xhik-fm-recuerdo-967-piedras-negras-co","XHIK-FM 'Recuerdo 96.7'   Piedras Negras, CO","Mexico","slug-rewrite","old=xhik-fm-recuerdo-967-piedras-negras-co → new=xhik-fm-recuerdo-96-7-piedras-negras-co","xhik-fm-recuerdo-96-7-piedras-negras-co","en|es"
"xlfm-cooma-961-fm-aac-1","XLFM - Cooma - 96.1 FM (AAC)","Australia","slug-rewrite+mark-noindex","old=xlfm-cooma-961-fm-aac-1 → new=xlfm-cooma-96-1-fm-aac ; junk:codec-suffix:-aac","xlfm-cooma-96-1-fm-aac","en"
"xhvay-fm-amor-927-puerto-vallarta-ja","XHVAY-FM 'Amor 92.7' Puerto Vallarta, JA","Mexico","slug-rewrite","old=xhvay-fm-amor-927-puerto-vallarta-ja → new=xhvay-fm-amor-92-7-puerto-vallarta-ja","xhvay-fm-amor-92-7-puerto-vallarta-ja","en|es"
"y1033-haggatt-hall","Y103.3 - Haggatt Hall","Barbados","slug-rewrite","old=y1033-haggatt-hall → new=y103-3-haggatt-hall","y103-3-haggatt-hall","en"
"xheno-fm-mix-901-toluca-mx","XHENO-FM 'Mix 90.1' Toluca, MX","Mexico","slug-rewrite","old=xheno-fm-mix-901-toluca-mx → new=xheno-fm-mix-90-1-toluca-mx","xheno-fm-mix-90-1-toluca-mx","en|es"
"xhnb-fm-amor-953-san-luis-potosi-sl","XHNB-FM 'Amor 95.3' San Luis Potosi, SL","Mexico","slug-rewrite","old=xhnb-fm-amor-953-san-luis-potosi-sl → new=xhnb-fm-amor-95-3-san-luis-potosi-sl","xhnb-fm-amor-95-3-san-luis-potosi-sl","en|es"
"xs80s-1","XS80s","New Zealand","slug-rewrite+mark-noindex","old=xs80s-1 → new=xs80s-1 ; junk:duplicate-of:xs80s","xs80s-1","en"
"yle-vega-sterbotten","Yle Vega Österbotten","Finland","slug-rewrite","old=yle-vega-sterbotten → new=yle-vega-osterbotten","yle-vega-osterbotten","en|fi|sv"
"xhpp-fm-la-comadre-orizaba-1003-fm-grupo-radio-digital-orizaba-veracruz","XHPP-FM - La Comadre (Orizaba) - 100.3 FM - Grupo Radio Digital - Orizaba, Veracruz","Mexico","slug-rewrite","old=xhpp-fm-la-comadre-orizaba-1003-fm-grupo-radio-digital-orizaba-veracruz → new=xhpp-fm-la-comadre-orizaba-100-3-fm-grupo-radio-digital-orizaba-veracruz","xhpp-fm-la-comadre-orizaba-100-3-fm-grupo-radio-digital-orizaba-veracruz","en|es"
"yes-the-best-cagayan-de-oro-1","Yes The Best Cagayan de Oro","The Philippines","slug-rewrite+mark-noindex","old=yes-the-best-cagayan-de-oro-1 → new=yes-the-best-cagayan-de-oro-1 ; junk:duplicate-of:yes-the-best-cagayan-de-oro","yes-the-best-cagayan-de-oro-1","en"
"yle-radio-suomi-helsinki-2","Yle Radio Suomi, Helsinki","Finland","slug-rewrite+mark-noindex","old=yle-radio-suomi-helsinki-2 → new=yle-radio-suomi-helsinki-2 ; junk:duplicate-of:yle-radio-suomi-helsinki","yle-radio-suomi-helsinki-2","en|fi|sv"
"xtreem-radio-1","Xtreem Radio","Uganda","slug-rewrite+mark-noindex","old=xtreem-radio-1 → new=xtreem-radio-1 ; junk:duplicate-of:xtreem-radio","xtreem-radio-1","en"
"xhido-fm-super-stereo-1005-tula-hg","XHIDO-FM 'Super Stereo 100.5' Tula, HG","Mexico","slug-rewrite","old=xhido-fm-super-stereo-1005-tula-hg → new=xhido-fm-super-stereo-100-5-tula-hg","xhido-fm-super-stereo-100-5-tula-hg","en|es"
"xhuia-fm-ibero-9091-909-mhz-fm-ciudad-de-mxico-universidad-iberoamericana","XHUIA-FM Ibero 90.9.1 (90.9 MHz FM, Ciudad de México) Universidad Iberoamericana","Mexico","slug-rewrite","old=xhuia-fm-ibero-9091-909-mhz-fm-ciudad-de-mxico-universidad-iberoamericana → new=xhuia-fm-ibero-90-9-1-90-9-mhz-fm-ciudad-de-mexico-universidad-iberoamericana","xhuia-fm-ibero-90-9-1-90-9-mhz-fm-ciudad-de-mexico-universidad-iberoamericana","en|es"
"y1033-fm","Y103.3 FM","Barbados","slug-rewrite","old=y1033-fm → new=y103-3-fm","y103-3-fm","en"
"y937","Y93.7","The United States Of America","slug-rewrite","old=y937 → new=y93-7","y93-7","en|es"
"yacopi-stereo-1078-fm","Yacopi Stereo 107.8 FM","Colombia","slug-rewrite","old=yacopi-stereo-1078-fm → new=yacopi-stereo-107-8-fm","yacopi-stereo-107-8-fm","en|es"
"xtra-hot-1","Xtra Hot","The United Kingdom Of Great Britain And Northern Ireland","slug-rewrite+mark-noindex","old=xtra-hot-1 → new=xtra-hot-1 ; junk:duplicate-of:xtra-hot","xtra-hot-1","en"
"xhpq-fm-975-radio-disney-leon-gj","XHPQ-FM 97.5 'Radio Disney' Leon, GJ","Mexico","slug-rewrite","old=xhpq-fm-975-radio-disney-leon-gj → new=xhpq-fm-97-5-radio-disney-leon-gj","xhpq-fm-97-5-radio-disney-leon-gj","en|es"
"yellow-radio-1","Yellow Radio","France","slug-rewrite+mark-noindex","old=yellow-radio-1 → new=yellow-radio-1 ; junk:duplicate-of:yellow-radio","yellow-radio-1","en|fr|ar"
"yes-fm-1","Yes FM","Sri Lanka","slug-rewrite","old=yes-fm-1 → new=yes-fm","yes-fm","en|ta"
"yes-fm-zamboanga-1","Yes FM Zamboanga","The Philippines","slug-rewrite+mark-noindex","old=yes-fm-zamboanga-1 → new=yes-fm-zamboanga-1 ; junk:duplicate-of:yes-fm-zamboanga","yes-fm-zamboanga-1","en"
"xixov-radio-web","Xixová Radio Web","Brazil","slug-rewrite","old=xixov-radio-web → new=xixova-radio-web","xixova-radio-web","en|pt"
"xnavidad-radio-1","XNavidad Radio","Mexico","slug-rewrite+mark-noindex","old=xnavidad-radio-1 → new=xnavidad-radio-1 ; junk:duplicate-of:xnavidad-radio","xnavidad-radio-1","en|es"
"xradio-991","XRADIO 99.1","Argentina","slug-rewrite","old=xradio-991 → new=xradio-99-1","xradio-99-1","en|es"
"ylex-1","YleX","Finland","slug-rewrite+mark-noindex","old=ylex-1 → new=ylex-1 ; junk:duplicate-of:ylex","ylex-1","en|fi|sv"
"xhly-los-40-principales-923-fm-morelia-mc","XHLY 'Los 40 Principales' 92.3 FM Morelia, MC","Mexico","slug-rewrite","old=xhly-los-40-principales-923-fm-morelia-mc → new=xhly-los-40-principales-92-3-fm-morelia-mc","xhly-los-40-principales-92-3-fm-morelia-mc","en|es"
"xnavidad-radio-2","XNavidad Radio","Mexico","slug-rewrite+mark-noindex","old=xnavidad-radio-2 → new=xnavidad-radio-2 ; junk:duplicate-of:xnavidad-radio","xnavidad-radio-2","en|es"
"yes-the-best-zamboanga-1","Yes The Best Zamboanga","The Philippines","slug-rewrite+mark-noindex","old=yes-the-best-zamboanga-1 → new=yes-the-best-zamboanga-1 ; junk:duplicate-of:yes-the-best-zamboanga","yes-the-best-zamboanga-1","en"
"xofm","XO.FM","Latvia","slug-rewrite","old=xofm → new=xo-fm","xo-fm","en|lv"
"xrdsfm-1","XRDS.fm","The United States Of America","slug-rewrite+mark-noindex","old=xrdsfm-1 → new=xrds-fm-1 ; junk:duplicate-of:xrds-fm","xrds-fm-1","en|es"
"ya-fm-villahermosa-957-fm-xhtab-fm-grupo-pazos-villahermosa-tabasco","YA! FM (Villahermosa) - 95.7 FM - XHTAB-FM - Grupo Pazos - Villahermosa, Tabasco","Mexico","slug-rewrite","old=ya-fm-villahermosa-957-fm-xhtab-fm-grupo-pazos-villahermosa-tabasco → new=ya-fm-villahermosa-95-7-fm-xhtab-fm-grupo-pazos-villahermosa-tabasco","ya-fm-villahermosa-95-7-fm-xhtab-fm-grupo-pazos-villahermosa-tabasco","en|es"
"yle-radio-suomi-hmeenlinna","YLE Radio Suomi Hämeenlinna","Finland","slug-rewrite","old=yle-radio-suomi-hmeenlinna → new=yle-radio-suomi-hameenlinna","yle-radio-suomi-hameenlinna","en|fi|sv"
"xponential-radio-1","XPoNential Radio","The United States Of America","slug-rewrite","old=xponential-radio-1 → new=xponential-radio","xponential-radio","en|es"
"y-fm-1","Y FM","Sri Lanka","slug-rewrite+mark-noindex","old=y-fm-1 → new=y-fm-1 ; junk:duplicate-of:y-fm","y-fm-1","en|ta"
"yle-radio1hifi-256-kbs","Yle Radio1HIFI 256 Kb/s","Finland","slug-rewrite","old=yle-radio1hifi-256-kbs → new=yle-radio1hifi-256-kb-s","yle-radio1hifi-256-kb-s","en|fi|sv"
"xhexa-exa-fm-1049-fm-mexico-city-df","XHEXA 'Exa FM' 104.9 FM Mexico City, DF","Mexico","slug-rewrite","old=xhexa-exa-fm-1049-fm-mexico-city-df → new=xhexa-exa-fm-104-9-fm-mexico-city-df","xhexa-exa-fm-104-9-fm-mexico-city-df","en|es"
"yucatn-fm-mrida-929-fm-xhyuc-fm-imer-mrida-yu","Yucatán FM (Mérida) - 92.9 FM - XHYUC-FM - IMER - Mérida, YU","Mexico","slug-rewrite","old=yucatn-fm-mrida-929-fm-xhyuc-fm-imer-mrida-yu → new=yucatan-fm-merida-92-9-fm-xhyuc-fm-imer-merida-yu","yucatan-fm-merida-92-9-fm-xhyuc-fm-imer-merida-yu","en|es"
"yes-the-best-dagupan-1","Yes The Best Dagupan","The Philippines","slug-rewrite+mark-noindex","old=yes-the-best-dagupan-1 → new=yes-the-best-dagupan-1 ; junk:duplicate-of:yes-the-best-dagupan","yes-the-best-dagupan-1","en"
"z1035-cidc-fm","Z103.5 - CIDC-FM","Canada","slug-rewrite","old=z1035-cidc-fm → new=z103-5-cidc-fm","z103-5-cidc-fm","en|fr|es"
"zebradio-1","ZEBRadio","France","slug-rewrite+mark-noindex","old=zebradio-1 → new=zebradio-1 ; junk:duplicate-of:zebradio","zebradio-1","en|fr|ar"
"xhcna-fm-1001-radio-disney-culiacan-si","XHCNA-FM 100.1 'Radio Disney' Culiacan, SI","Mexico","slug-rewrite","old=xhcna-fm-1001-radio-disney-culiacan-si → new=xhcna-fm-100-1-radio-disney-culiacan-si","xhcna-fm-100-1-radio-disney-culiacan-si","en|es"
"xhfo-radio-red-921-fm-mexico-city-df","XHFO 'Radio RED' 92.1 FM Mexico City, DF","Mexico","slug-rewrite","old=xhfo-radio-red-921-fm-mexico-city-df → new=xhfo-radio-red-92-1-fm-mexico-city-df","xhfo-radio-red-92-1-fm-mexico-city-df","en|es"
"xfm-davao-city-1","XFM Davao City","The Philippines","slug-rewrite+mark-noindex","old=xfm-davao-city-1 → new=xfm-davao-city-1 ; junk:duplicate-of:xfm-davao-city","xfm-davao-city-1","en"
"yle-smi-radio","Yle Sámi Radio","Finland","slug-rewrite","old=yle-smi-radio → new=yle-sami-radio","yle-sami-radio","en|fi|sv"
"yfm-1","YFM","Sri Lanka","slug-rewrite+mark-noindex","old=yfm-1 → new=yfm-1 ; junk:duplicate-of:yfm","yfm-1","en|ta"
"ini-radijas","Žinių Radijas","Lithuania","slug-rewrite","old=ini-radijas → new=ziniu-radijas","ziniu-radijas","en|lt"
"yes-fm-iligan-1","Yes FM Iligan","The Philippines","slug-rewrite+mark-noindex","old=yes-fm-iligan-1 → new=yes-fm-iligan-1 ; junk:duplicate-of:yes-fm-iligan","yes-fm-iligan-1","en"
"xhcdu-fm-super-estelar-929-ciudad-acuna-co","XHCDU-FM 'Super Estelar 92.9' Ciudad Acuna, CO","Mexico","slug-rewrite","old=xhcdu-fm-super-estelar-929-ciudad-acuna-co → new=xhcdu-fm-super-estelar-92-9-ciudad-acuna-co","xhcdu-fm-super-estelar-92-9-ciudad-acuna-co","en|es"
"xtra-1063","Xtra 106.3","The United States Of America","slug-rewrite","old=xtra-1063 → new=xtra-106-3","xtra-106-3","en|es"
"xfm-palawan-1","XFM Palawan","The Philippines","slug-rewrite+mark-noindex","old=xfm-palawan-1 → new=xfm-palawan-1 ; junk:duplicate-of:xfm-palawan","xfm-palawan-1","en"
"ya-fm-veracruz-1029-fm-xhts-fm-grupo-pazos-veracruz-veracruz","YA! FM (Veracruz) - 102.9 FM - XHTS-FM - Grupo Pazos - Veracruz, Veracruz","Mexico","slug-rewrite","old=ya-fm-veracruz-1029-fm-xhts-fm-grupo-pazos-veracruz-veracruz → new=ya-fm-veracruz-102-9-fm-xhts-fm-grupo-pazos-veracruz-veracruz","ya-fm-veracruz-102-9-fm-xhts-fm-grupo-pazos-veracruz-veracruz","en|es"
"yucatan-929-fm-viajera-en-el-tiempo-xhyuc-imer","Yucatan 92.9 FM 'Viajera en el tiempo' (XHYUC) IMER","Mexico","slug-rewrite","old=yucatan-929-fm-viajera-en-el-tiempo-xhyuc-imer → new=yucatan-92-9-fm-viajera-en-el-tiempo-xhyuc-imer","yucatan-92-9-fm-viajera-en-el-tiempo-xhyuc-imer","en|es"
"xfm-967-bacolod","XFM 96.7 BACOLOD","The Philippines","slug-rewrite","old=xfm-967-bacolod → new=xfm-96-7-bacolod","xfm-96-7-bacolod","en"
"yes-fm-urdaneta-mp3","Yes FM Urdaneta (mp3)","The Philippines","mark-noindex","junk:codec-suffix:-mp3","yes-fm-urdaneta-mp3","en"
"zoo-908","Zoo 90.8","Greece","slug-rewrite","old=zoo-908 → new=zoo-90-8","zoo-90-8","en|el"
"xlfm-cooma-961-fm-aac","XLFM - Cooma - 96.1 FM (AAC)","Australia","slug-rewrite+mark-noindex","old=xlfm-cooma-961-fm-aac → new=xlfm-cooma-96-1-fm-aac-1 ; junk:codec-suffix:-aac-1","xlfm-cooma-96-1-fm-aac-1","en"
"xhmo-fm-939-radio-disney-morelia-mc","XHMO-FM 93.9 'Radio Disney' Morelia, MC","Mexico","slug-rewrite","old=xhmo-fm-939-radio-disney-morelia-mc → new=xhmo-fm-93-9-radio-disney-morelia-mc","xhmo-fm-93-9-radio-disney-morelia-mc","en|es"
"yes-fm-valencia-1","Yes FM Valencia","The Philippines","slug-rewrite+mark-noindex","old=yes-fm-valencia-1 → new=yes-fm-valencia-1 ; junk:duplicate-of:yes-fm-valencia","yes-fm-valencia-1","en"
"xhpop-fm-993-radio-disney-mexico-city-df","XHPOP-FM 99.3 'Radio Disney' Mexico City, DF","Mexico","slug-rewrite","old=xhpop-fm-993-radio-disney-mexico-city-df → new=xhpop-fm-99-3-radio-disney-mexico-city-df","xhpop-fm-99-3-radio-disney-mexico-city-df","en|es"
"yes-933-1","Yes 933","Singapore","slug-rewrite","old=yes-933-1 → new=yes-933","yes-933","en|zh|ms"
"yarra-valley-fm-1","Yarra Valley FM","Australia","slug-rewrite+mark-noindex","old=yarra-valley-fm-1 → new=yarra-valley-fm-1 ; junk:duplicate-of:yarra-valley-fm","yarra-valley-fm-1","en"
"yesbananas-djs","Yesbananas Dj's","Germany","slug-rewrite","old=yesbananas-djs → new=yesbananas-dj-s","yesbananas-dj-s","en|de|tr"
"yle-x3m-1","Yle X3M","Finland","slug-rewrite+mark-noindex","old=yle-x3m-1 → new=yle-x3m-1 ; junk:duplicate-of:yle-x3m","yle-x3m-1","en|fi|sv"
"xluk-radio","XL:UK Radio","The United Kingdom Of Great Britain And Northern Ireland","slug-rewrite+mark-noindex","old=xluk-radio → new=xl-uk-radio-1 ; junk:duplicate-of:xl-uk-radio","xl-uk-radio-1","en"
"ya-fm-1029-veracruz-1029-fm-xhts-fm-grupo-pazos-veracruz-veracruz-1","Ya! FM 102.9 (Veracruz) - 102.9 FM - XHTS-FM - Grupo Pazos - Veracruz, Veracruz","Mexico","slug-rewrite+mark-noindex","old=ya-fm-1029-veracruz-1029-fm-xhts-fm-grupo-pazos-veracruz-veracruz-1 → new=ya-fm-102-9-veracruz-102-9-fm-xhts-fm-grupo-pazos-veracruz-veracruz-1 ; junk:duplicate-of:ya-fm-102-9-veracruz-102-9-fm-xhts-fm-grupo-pazos-veracruz-veracruz","ya-fm-102-9-veracruz-102-9-fm-xhts-fm-grupo-pazos-veracruz-veracruz-1","en|es"
"ylex-2","Ylex","Finland","slug-rewrite+mark-noindex","old=ylex-2 → new=ylex-2 ; junk:duplicate-of:ylex","ylex-2","en|fi|sv"
"xhpns-fm-1071-amor-107-piedras-negras-co","XHPNS-FM 107.1 'Amor 107' Piedras Negras, CO","Mexico","slug-rewrite","old=xhpns-fm-1071-amor-107-piedras-negras-co → new=xhpns-fm-107-1-amor-107-piedras-negras-co","xhpns-fm-107-1-amor-107-piedras-negras-co","en|es"
"xltn-radio-latina-1045-fm-tijuana-bn","XLTN 'Radio Latina' 104.5 FM Tijuana, BN","Mexico","slug-rewrite","old=xltn-radio-latina-1045-fm-tijuana-bn → new=xltn-radio-latina-104-5-fm-tijuana-bn","xltn-radio-latina-104-5-fm-tijuana-bn","en|es"
"ydi-radio-1","YDI Radio","Nigeria","slug-rewrite+mark-noindex","old=ydi-radio-1 → new=ydi-radio-1 ; junk:duplicate-of:ydi-radio","ydi-radio-1","en"
"yes-fm-1017","Yes FM 101.7","Nigeria","slug-rewrite","old=yes-fm-1017 → new=yes-fm-101-7","yes-fm-101-7","en"
"xhsh-fm-amor-953-mexico-city-df","XHSH-FM 'Amor 95.3' Mexico City, DF","Mexico","slug-rewrite","old=xhsh-fm-amor-953-mexico-city-df → new=xhsh-fm-amor-95-3-mexico-city-df","xhsh-fm-amor-95-3-mexico-city-df","en|es"
"y969","Y96.9","The United States Of America","slug-rewrite","old=y969 → new=y96-9","y96-9","en|es"
"zfb-949-power-95-hamilton","ZFB 94.9 'Power 95' Hamilton","Bermuda","slug-rewrite","old=zfb-949-power-95-hamilton → new=zfb-94-9-power-95-hamilton","zfb-94-9-power-95-hamilton","en"
"z1043","Z104.3","The United States Of America","slug-rewrite","old=z1043 → new=z104-3","z104-3","en|es"
"zeno-fm-1","ZENO FM 良友同行频道","Hong Kong","slug-rewrite","old=zeno-fm-1 → new=zeno-fm-liang-you-tong-xing-pin-dao","zeno-fm-liang-you-tong-xing-pin-dao","en|zh"
"z1067","Z106.7","The United States Of America","slug-rewrite","old=z1067 → new=z106-7","z106-7","en|es"
"z927-wdzz","Z92.7 WDZZ","The United States Of America","slug-rewrite","old=z927-wdzz → new=z92-7-wdzz","z92-7-wdzz","en|es"
"zfm-995-960","ZFM 99.5 & 96.0","Croatia","slug-rewrite","old=zfm-995-960 → new=zfm-99-5-96-0","zfm-99-5-96-0","en|hr"
"zote-przeboje-pozna","Złote Przeboje Poznań","Poland","slug-rewrite","old=zote-przeboje-pozna → new=zlote-przeboje-poznan","zlote-przeboje-poznan","en|pl"
"your-classical-radio-1","Your Classical Radio","The United States Of America","slug-rewrite+mark-noindex","old=your-classical-radio-1 → new=your-classical-radio-1 ; junk:duplicate-of:your-classical-radio","your-classical-radio-1","en|es"
"zen-garden-mynoise-radio-1","Zen Garden (myNoise Radio)","Belgium","slug-rewrite+mark-noindex","old=zen-garden-mynoise-radio-1 → new=zen-garden-mynoise-radio-1 ; junk:duplicate-of:zen-garden-mynoise-radio","zen-garden-mynoise-radio-1","en|nl|fr"
"ysri-1","Ysäri","Finland","slug-rewrite","old=ysri-1 → new=ysari","ysari","en|fi|sv"
"zoo-908-1","Zoo 90.8","Greece","slug-rewrite+mark-noindex","old=zoo-908-1 → new=zoo-90-8-1 ; junk:duplicate-of:zoo-90-8","zoo-90-8-1","en|el"
"yolo-1021","Yolo 102.1","Greece","slug-rewrite","old=yolo-1021 → new=yolo-102-1","yolo-102-1","en|el"
"z93-hudson-valley-1","Z93 Hudson Valley","The United States Of America","slug-rewrite+mark-noindex","old=z93-hudson-valley-1 → new=z93-hudson-valley-1 ; junk:duplicate-of:z93-hudson-valley","z93-hudson-valley-1","en|es"
"zaycevfm-pop","Zaycev.FM Pop","The Russian Federation","slug-rewrite","old=zaycevfm-pop → new=zaycev-fm-pop","zaycev-fm-pop","en|ru"
"zbm-891-ocean-89-hamilton","ZBM 89.1 'Ocean 89' Hamilton","Bermuda","slug-rewrite","old=zbm-891-ocean-89-hamilton → new=zbm-89-1-ocean-89-hamilton","zbm-89-1-ocean-89-hamilton","en"
"zeno-fm-esfm1019","ZENO FM - ESFM1019 好歌放送！精彩不断！","Malaysia","slug-rewrite","old=zeno-fm-esfm1019 → new=zeno-fm-esfm1019-hao-ge-fang-song-jing-cai-bu-duan","zeno-fm-esfm1019-hao-ge-fang-song-jing-cai-bu-duan","en|ms|zh"
"ysri","Ysäri","Finland","slug-rewrite+mark-noindex","old=ysri → new=ysari-1 ; junk:duplicate-of:ysari","ysari-1","en|fi|sv"
"zote-przeboje-bydgoszcz","Złote Przeboje Bydgoszcz","Poland","slug-rewrite","old=zote-przeboje-bydgoszcz → new=zlote-przeboje-bydgoszcz","zlote-przeboje-bydgoszcz","en|pl"
"z-92-miami-923-fm-wcmq-fm-spanish-broadcasting-system-miami-florida","Z 92 (Miami) - 92.3 FM - WCMQ-FM - Spanish Broadcasting System - Miami, Florida","The United States Of America","slug-rewrite","old=z-92-miami-923-fm-wcmq-fm-spanish-broadcasting-system-miami-florida → new=z-92-miami-92-3-fm-wcmq-fm-spanish-broadcasting-system-miami-florida","z-92-miami-92-3-fm-wcmq-fm-spanish-broadcasting-system-miami-florida","en|es"
"youth-one-radio-1","Youth One Radio","Sri Lanka","slug-rewrite+mark-noindex","old=youth-one-radio-1 → new=youth-one-radio-1 ; junk:duplicate-of:youth-one-radio","youth-one-radio-1","en|ta"
"youth-one-radio-2","Youth One Radio","Sri Lanka","slug-rewrite+mark-noindex","old=youth-one-radio-2 → new=youth-one-radio-2 ; junk:duplicate-of:youth-one-radio","youth-one-radio-2","en|ta"
"your-hits-radio-mp3","Your Hits Radio (MP3)","Australia","mark-noindex","junk:codec-suffix:-mp3","your-hits-radio-mp3","en"
"zip-fm-103-fm-1","Zip FM 103 FM","Jamaica","slug-rewrite+mark-noindex","old=zip-fm-103-fm-1 → new=zip-fm-103-fm-1 ; junk:duplicate-of:zip-fm-103-fm","zip-fm-103-fm-1","en"
"yo-1071-west-palm-beach","YO! 107.1 West Palm Beach","The United States Of America","slug-rewrite","old=yo-1071-west-palm-beach → new=yo-107-1-west-palm-beach","yo-107-1-west-palm-beach","en|es"
"yolomb-estreo-894-fm","Yolombó Estéreo 89.4 fm","Colombia","slug-rewrite","old=yolomb-estreo-894-fm → new=yolombo-estereo-89-4-fm","yolombo-estereo-89-4-fm","en|es"
"yourclassical-womens-history","YourClassical Women's History","The United States Of America","slug-rewrite","old=yourclassical-womens-history → new=yourclassical-women-s-history","yourclassical-women-s-history","en|es"
"zig-fm-1003-kolda","Zig FM 100.3 Kolda","Senegal","slug-rewrite","old=zig-fm-1003-kolda → new=zig-fm-100-3-kolda","zig-fm-100-3-kolda","en|fr"
"z1035","z103.5","Canada","slug-rewrite","old=z1035 → new=z103-5","z103-5","en|fr|es"
"z103com-seven-decades-of-great-music-huntington-indiana","z103.com Seven Decades of Great Music Huntington, Indiana","The United States Of America","slug-rewrite","old=z103com-seven-decades-of-great-music-huntington-indiana → new=z103-com-seven-decades-of-great-music-huntington-indiana","z103-com-seven-decades-of-great-music-huntington-indiana","en|es"
"zappa-stream-radio-1","Zappa Stream Radio","Germany","slug-rewrite+mark-noindex","old=zappa-stream-radio-1 → new=zappa-stream-radio-1 ; junk:duplicate-of:zappa-stream-radio","zappa-stream-radio-1","en|de|tr"
"z1029-kzia-cedar-rapids-ia","Z102.9 (KZIA) - Cedar Rapids - IA","The United States Of America","slug-rewrite","old=z1029-kzia-cedar-rapids-ia → new=z102-9-kzia-cedar-rapids-ia","z102-9-kzia-cedar-rapids-ia","en|es"
